,Result
3081,0
16395,1
23773,1
13806,0
7880,0
14457,0
5864,0
19083,1
8735,0
25082,1
13205,0
10828,0
24428,1
608,0
22175,1
711,0
318,0
23525,1
4902,0
16553,1
16884,1
22831,1
1618,0
17067,1
21937,1
20186,1
20392,1
21224,1
22588,1
7097,0
8374,0
30,0
9990,0
20146,1
27796,1
20563,1
13873,0
22730,1
21146,1
5678,0
16851,1
21076,1
2,0
8205,0
12663,0
23898,1
20729,1
11895,0
23736,1
27020,1
4927,0
15028,1
16004,1
3552,0
23945,1
19944,1
6339,0
17888,1
15780,1
141,0
3080,0
27639,1
7996,0
7677,0
1272,0
27059,1
1910,0
24181,1
16794,1
13204,0
13464,0
11778,0
23042,1
7104,0
12475,0
3782,0
4852,0
15129,1
1095,0
22131,1
20873,1
23119,1
7911,0
6063,0
9963,0
24516,1
5600,0
25903,1
8163,0
21517,1
3641,0
9262,0
12753,0
13744,0
1055,0
14803,1
21136,1
13860,0
12356,0
13838,0
2810,0
18217,1
14345,0
25524,1
9234,0
14277,0
21805,1
21704,1
19778,1
16,0
36,0
15971,1
27018,1
3425,0
26241,1
16654,1
5435,0
17551,1
20134,1
25276,1
19304,1
27933,1
27812,1
24036,1
13510,0
3603,0
12926,0
19637,1
7574,0
8790,0
24816,1
22633,1
15249,1
1141,0
3805,0
11189,0
23113,1
15312,1
29068,1
12175,0
21500,1
14587,0
18748,1
27729,1
15998,1
300,0
19536,1
9020,0
12939,0
19785,1
5601,0
13927,0
491,0
25809,1
22675,1
10611,0
25081,1
8801,0
26661,1
23204,1
27667,1
25726,1
4064,0
12547,0
2902,0
7249,0
443,0
19328,1
11576,0
11329,0
1583,0
26976,1
26790,1
22214,1
5460,0
1956,0
11562,0
12993,0
28737,1
10254,0
14337,0
22082,1
7039,0
19150,1
12500,0
1033,0
7253,0
26040,1
6226,0
28637,1
17733,1
20620,1
8620,0
14658,1
16029,1
10285,0
10591,0
21928,1
3124,0
25692,1
28818,1
14929,1
22783,1
23299,1
24497,1
19275,1
23398,1
17120,1
28371,1
8981,0
15184,1
18564,1
14296,0
21280,1
9874,0
829,0
1101,0
11596,0
29282,1
11324,0
10592,0
19295,1
14527,0
3358,0
25949,1
11021,0
20898,1
12344,0
7669,0
10477,0
16007,1
14506,0
4587,0
28373,1
28302,1
23770,1
11514,0
5992,0
17,0
15111,1
8425,0
747,0
20754,1
23999,1
6568,0
25494,1
17343,1
11876,0
18029,1
8627,0
26127,1
21510,1
27026,1
20862,1
6267,0
6500,0
7291,0
16291,1
11587,0
5185,0
26876,1
16876,1
5848,0
166,0
20278,1
6281,0
5304,0
9863,0
21682,1
10864,0
25037,1
20191,1
18300,1
24440,1
20413,1
12177,0
18262,1
5671,0
22412,1
16698,1
15105,1
9741,0
13079,0
6572,0
28648,1
27014,1
13402,0
22129,1
3848,0
10764,0
683,0
6308,0
27529,1
17665,1
28926,1
29186,1
6483,0
19280,1
6928,0
2783,0
19236,1
3254,0
21439,1
14365,0
8650,0
23798,1
25302,1
27477,1
26186,1
29016,1
12016,0
29322,1
11800,0
25383,1
6811,0
6609,0
9377,0
6373,0
16111,1
27453,1
27238,1
19753,1
8351,0
19139,1
12213,0
23710,1
23942,1
10689,0
16088,1
12723,0
837,0
2844,0
22836,1
7693,0
4941,0
12133,0
7765,0
26355,1
1442,0
12941,0
11595,0
28475,1
12350,0
7383,0
1485,0
26117,1
1277,0
14346,0
13868,0
26072,1
11854,0
11447,0
14234,0
16131,1
25911,1
24711,1
13041,0
14958,1
1926,0
14766,1
7311,0
13198,0
19965,1
26482,1
23100,1
9600,0
28259,1
14621,0
18889,1
23668,1
9494,0
21556,1
24133,1
15583,1
27333,1
776,0
2092,0
25320,1
28990,1
20368,1
26282,1
9668,0
17118,1
18510,1
4241,0
5990,0
19199,1
12191,0
14545,0
28819,1
2378,0
27098,1
21939,1
6771,0
24628,1
21193,1
24546,1
19010,1
9910,0
24717,1
2705,0
2305,0
1946,0
9998,0
3050,0
871,0
18252,1
1544,0
2157,0
16415,1
28305,1
13471,0
25684,1
19791,1
12219,0
3680,0
10376,0
24883,1
5097,0
9035,0
8014,0
10678,0
4810,0
7746,0
22031,1
24352,1
12725,0
24579,1
28513,1
3193,0
27644,1
15969,1
24368,1
6093,0
8920,0
1869,0
28895,1
27971,1
26884,1
5799,0
2425,0
10371,0
9257,0
2406,0
161,0
6701,0
26155,1
18801,1
13739,0
29312,1
28878,1
29266,1
9752,0
28353,1
18984,1
21607,1
18696,1
14995,1
4086,0
24390,1
23373,1
13646,0
2137,0
26658,1
15241,1
14781,1
17367,1
28555,1
25906,1
1760,0
5506,0
23411,1
8006,0
1988,0
13663,0
6836,0
19591,1
13248,0
3473,0
26696,1
29257,1
17877,1
16747,1
3826,0
1233,0
15237,1
26909,1
13494,0
23622,1
28221,1
10307,0
24934,1
14764,1
11937,0
17490,1
24809,1
4123,0
6227,0
4197,0
15252,1
22428,1
5110,0
2074,0
14451,0
12374,0
28019,1
14460,0
26883,1
17200,1
19442,1
21969,1
4787,0
27620,1
23071,1
7029,0
2412,0
24563,1
28303,1
20300,1
26581,1
24847,1
8307,0
20272,1
18923,1
23700,1
7411,0
6746,0
25497,1
4575,0
2374,0
16332,1
17028,1
7423,0
1598,0
27508,1
17589,1
6621,0
11621,0
16761,1
13454,0
4928,0
6673,0
15135,1
3480,0
22933,1
1816,0
20385,1
19166,1
2588,0
4017,0
26416,1
14354,0
7771,0
12495,0
26313,1
4769,0
20738,1
15219,1
16929,1
2009,0
16298,1
14732,1
1295,0
13420,0
14733,1
15589,1
25242,1
18052,1
11350,0
9246,0
2165,0
11193,0
22888,1
17292,1
11751,0
13080,0
14029,0
15496,1
9973,0
28336,1
15657,1
13122,0
11263,0
19696,1
7080,0
11772,0
27847,1
17257,1
4614,0
2215,0
5943,0
5861,0
23966,1
26210,1
1029,0
6661,0
1,0
4337,0
22996,1
25178,1
5588,0
11254,0
13575,0
25506,1
21271,1
18924,1
20565,1
28907,1
21759,1
496,0
24048,1
17849,1
6221,0
19735,1
9554,0
17742,1
21191,1
18630,1
29111,1
26050,1
7344,0
28236,1
6881,0
15015,1
28168,1
24299,1
19403,1
22370,1
11151,0
9779,0
25645,1
10070,0
23984,1
7852,0
11296,0
18884,1
5385,0
23064,1
14831,1
24557,1
27842,1
20900,1
3267,0
13696,0
10392,0
19467,1
1124,0
17404,1
19950,1
873,0
2100,0
9033,0
378,0
13926,0
9868,0
1276,0
13778,0
12937,0
1265,0
12889,0
26971,1
9934,0
28394,1
918,0
24239,1
15757,1
16649,1
16611,1
15480,1
25429,1
16672,1
7914,0
8867,0
1173,0
231,0
12998,0
22179,1
13475,0
3536,0
18611,1
14412,0
27233,1
7223,0
7048,0
14944,1
21471,1
24758,1
19838,1
5057,0
14537,0
3189,0
14938,1
2036,0
28132,1
21030,1
25983,1
19346,1
25834,1
22568,1
23058,1
1498,0
28935,1
24992,1
16868,1
2298,0
24000,1
4168,0
3450,0
7848,0
10777,0
10473,0
3251,0
12381,0
4712,0
14487,0
10855,0
28927,1
13578,0
29199,1
12454,0
3273,0
7180,0
23295,1
8099,0
19779,1
15472,1
4627,0
11,0
21642,1
10207,0
18858,1
13368,0
27897,1
17065,1
8122,0
25166,1
8276,0
3645,0
6719,0
22116,1
3442,0
12231,0
5152,0
3580,0
4783,0
12380,0
28581,1
420,0
19948,1
28720,1
13084,0
27912,1
27709,1
8027,0
11084,0
26371,1
20329,1
16009,1
132,0
12375,0
24780,1
26276,1
1612,0
13302,0
6982,0
6871,0
10679,0
26826,1
22620,1
10750,0
19773,1
18572,1
6519,0
17886,1
22390,1
20257,1
20847,1
29119,1
25406,1
22391,1
1446,0
14640,1
2310,0
19038,1
4924,0
12811,0
25881,1
14859,1
26237,1
360,0
16804,1
10402,0
12516,0
5425,0
6478,0
1023,0
7252,0
9631,0
17725,1
18230,1
18769,1
25622,1
9469,0
6512,0
7168,0
3092,0
25946,1
25966,1
8826,0
2152,0
6390,0
12955,0
18580,1
21332,1
5484,0
19231,1
16011,1
16882,1
3738,0
4221,0
5387,0
778,0
7885,0
14109,0
28418,1
28535,1
2343,0
9088,0
19832,1
27386,1
9134,0
21491,1
20058,1
7009,0
24909,1
24885,1
18270,1
538,0
17842,1
6023,0
25597,1
25252,1
23382,1
10859,0
28923,1
9477,0
5708,0
20652,1
6030,0
27713,1
574,0
2816,0
2299,0
6878,0
2572,0
4479,0
24667,1
16734,1
12976,0
21083,1
22724,1
23899,1
5755,0
23116,1
7550,0
16259,1
28822,1
11033,0
834,0
24278,1
7289,0
17540,1
16060,1
6958,0
10739,0
5805,0
1163,0
25787,1
6225,0
8992,0
3520,0
429,0
23880,1
8269,0
8491,0
24118,1
11289,0
23048,1
19764,1
11061,0
12982,0
6748,0
19176,1
25068,1
7170,0
23055,1
16073,1
1819,0
5248,0
13098,0
14146,0
29240,1
17974,1
28583,1
20004,1
14829,1
11664,0
20843,1
6120,0
22683,1
17307,1
19561,1
21220,1
2186,0
14761,1
4298,0
12075,0
21790,1
22026,1
27035,1
85,0
16472,1
6468,0
16811,1
44,0
25605,1
24250,1
26277,1
24154,1
10028,0
8520,0
2716,0
26858,1
29019,1
16988,1
25549,1
782,0
16333,1
28800,1
19022,1
7967,0
16939,1
25077,1
20613,1
16212,1
7886,0
22362,1
25290,1
28054,1
17736,1
21109,1
3735,0
23774,1
26773,1
27269,1
14077,0
5925,0
19217,1
473,0
3090,0
7929,0
16058,1
7181,0
24306,1
4178,0
8349,0
18742,1
16437,1
5573,0
12184,0
15663,1
8256,0
24483,1
15765,1
23146,1
19968,1
24670,1
19868,1
6138,0
9897,0
11341,0
27335,1
11109,0
23842,1
3982,0
10574,0
15213,1
1225,0
2939,0
9466,0
27626,1
27164,1
10784,0
7665,0
9036,0
13883,0
8842,0
16829,1
28956,1
17086,1
13324,0
26132,1
72,0
4654,0
9188,0
9368,0
1473,0
2450,0
5426,0
27672,1
24230,1
614,0
1491,0
13282,0
13582,0
20961,1
27702,1
6411,0
5296,0
15245,1
18635,1
4501,0
15711,1
27189,1
2487,0
27757,1
21127,1
15537,1
7976,0
11985,0
12427,0
12971,0
16774,1
19652,1
21861,1
27829,1
8737,0
20003,1
24721,1
26565,1
1398,0
14314,0
16657,1
7226,0
6511,0
13157,0
2884,0
836,0
13484,0
2151,0
27166,1
13110,0
15856,1
10494,0
20216,1
14687,1
16831,1
17873,1
14007,0
3889,0
13407,0
3635,0
27167,1
27781,1
2273,0
19958,1
2632,0
24195,1
19757,1
19775,1
20182,1
24873,1
19302,1
15540,1
16119,1
1105,0
23575,1
13387,0
22824,1
23370,1
12551,0
2498,0
21325,1
29108,1
18079,1
28844,1
16894,1
10016,0
24691,1
12634,0
16226,1
23,0
4085,0
3125,0
14319,0
723,0
3237,0
16993,1
16179,1
771,0
11330,0
7684,0
24672,1
11601,0
21456,1
10187,0
16468,1
4848,0
11243,0
6680,0
2325,0
23530,1
1322,0
1767,0
7979,0
25401,1
7126,0
191,0
19783,1
14291,0
22809,1
17239,1
6856,0
23995,1
7131,0
9821,0
24471,1
21472,1
26807,1
28681,1
18582,1
9266,0
6420,0
20095,1
3512,0
18940,1
952,0
13950,0
10098,0
23218,1
15025,1
8971,0
6381,0
15861,1
3344,0
28262,1
7193,0
4046,0
24347,1
16516,1
28018,1
23371,1
15576,1
20525,1
2167,0
4923,0
4586,0
5407,0
23207,1
28982,1
15514,1
25945,1
9636,0
26587,1
8173,0
5996,0
2824,0
5879,0
15895,1
25140,1
21033,1
15168,1
17550,1
18307,1
1296,0
18361,1
3490,0
26870,1
25391,1
4348,0
16426,1
5457,0
27197,1
4172,0
25466,1
1411,0
8096,0
11583,0
3823,0
5680,0
3376,0
7443,0
19065,1
6865,0
19058,1
20023,1
8588,0
86,0
24828,1
10021,0
20856,1
28779,1
20631,1
17300,1
23581,1
21589,1
28037,1
24294,1
14398,0
9145,0
24585,1
28889,1
14546,0
27240,1
24577,1
19573,1
24836,1
20349,1
5969,0
2223,0
23516,1
1837,0
13371,0
5687,0
25389,1
27004,1
23595,1
11897,0
26032,1
1931,0
21157,1
6124,0
6116,0
7864,0
27424,1
1790,0
2200,0
25625,1
11808,0
12386,0
13127,0
27401,1
10051,0
26715,1
10911,0
9811,0
21018,1
27315,1
22510,1
21979,1
15664,1
4231,0
23250,1
4908,0
1138,0
22478,1
4675,0
25778,1
2666,0
29211,1
21945,1
27494,1
23599,1
25362,1
25712,1
24442,1
15284,1
13254,0
20012,1
1201,0
24397,1
4275,0
4536,0
5078,0
10124,0
19951,1
16834,1
28810,1
18022,1
5723,0
7414,0
26069,1
28216,1
8701,0
6032,0
20765,1
11380,0
5453,0
9016,0
24155,1
27064,1
16279,1
11101,0
599,0
27906,1
17970,1
26337,1
20446,1
23576,1
7144,0
27193,1
24232,1
23478,1
25850,1
10224,0
19606,1
19568,1
20016,1
17815,1
13504,0
24712,1
7955,0
11846,0
25958,1
11482,0
14596,0
6434,0
22868,1
22006,1
10074,0
2763,0
17140,1
13726,0
12722,0
23543,1
15400,1
9764,0
16250,1
11912,0
8946,0
28016,1
14551,0
27239,1
19326,1
12076,0
13333,0
18543,1
13137,0
26440,1
4070,0
8939,0
2350,0
24647,1
13581,0
24342,1
13525,0
25146,1
10742,0
20521,1
22316,1
11832,0
13989,0
29318,1
2769,0
17412,1
17760,1
21483,1
29314,1
23195,1
18717,1
13314,0
28497,1
24263,1
20510,1
11899,0
22595,1
27996,1
514,0
14279,0
20844,1
10511,0
8325,0
27898,1
7972,0
2160,0
27979,1
11163,0
15094,1
632,0
23711,1
23189,1
18825,1
12813,0
25426,1
5550,0
18678,1
5581,0
13337,0
24475,1
27943,1
23791,1
28831,1
19416,1
16771,1
7464,0
27600,1
18094,1
28288,1
15223,1
12171,0
17439,1
25716,1
25693,1
10047,0
16184,1
26147,1
28916,1
18994,1
1183,0
12310,0
23515,1
18508,1
6258,0
26139,1
20292,1
25868,1
840,0
12761,0
12698,0
3595,0
9001,0
8827,0
8413,0
17366,1
29098,1
10353,0
29033,1
7305,0
19365,1
9610,0
22773,1
27072,1
12324,0
25560,1
17345,1
16321,1
4714,0
8956,0
10183,0
11986,0
4230,0
2718,0
1840,0
9423,0
2773,0
24270,1
22605,1
25159,1
15812,1
25280,1
21710,1
5900,0
28486,1
13262,0
7529,0
3692,0
1159,0
15387,1
28689,1
15109,1
12298,0
11108,0
29317,1
7127,0
1759,0
7186,0
5337,0
24463,1
22927,1
2456,0
24923,1
19448,1
1235,0
26246,1
9808,0
16888,1
14953,1
9728,0
8078,0
10816,0
296,0
10604,0
29029,1
13618,0
13871,0
13353,0
6774,0
4954,0
7407,0
20249,1
8699,0
10040,0
20098,1
22803,1
18456,1
25707,1
26527,1
23081,1
20874,1
22222,1
17022,1
9902,0
13748,0
23368,1
26946,1
22414,1
15238,1
11837,0
28905,1
21767,1
23750,1
26630,1
23290,1
22839,1
8706,0
11393,0
400,0
18071,1
11120,0
9464,0
9093,0
20382,1
20583,1
21007,1
24561,1
17350,1
21518,1
14050,0
25156,1
1468,0
21915,1
4749,0
4476,0
20371,1
13003,0
13627,0
25828,1
12462,0
16080,1
11541,0
1488,0
2901,0
7749,0
12254,0
3039,0
24057,1
24362,1
9755,0
9954,0
7397,0
19907,1
18711,1
25513,1
21801,1
29288,1
21428,1
21590,1
7568,0
17215,1
8127,0
14969,1
28515,1
3594,0
18114,1
25301,1
25624,1
26094,1
17904,1
5493,0
12841,0
25404,1
23546,1
7643,0
2849,0
24849,1
20799,1
27953,1
2231,0
3170,0
26020,1
11467,0
25448,1
9538,0
19789,1
1780,0
21618,1
20632,1
8357,0
8712,0
16490,1
29030,1
15671,1
22800,1
14004,0
26618,1
4668,0
1026,0
8976,0
4830,0
25535,1
15221,1
14877,1
22673,1
3766,0
22470,1
19574,1
20225,1
28188,1
14893,1
10318,0
3240,0
24047,1
27885,1
9071,0
4561,0
5461,0
9445,0
5869,0
18887,1
23221,1
11719,0
14039,0
26085,1
14438,0
15202,1
938,0
7813,0
20130,1
23203,1
25259,1
4516,0
11041,0
22180,1
12415,0
23360,1
28346,1
2280,0
28646,1
20641,1
11432,0
22576,1
21922,1
28742,1
19882,1
21317,1
22317,1
29070,1
7537,0
8380,0
17737,1
8549,0
25460,1
19782,1
16430,1
7884,0
340,0
28113,1
10833,0
22327,1
15913,1
19075,1
2907,0
3501,0
22191,1
25918,1
27624,1
536,0
18695,1
20670,1
5003,0
28130,1
15078,1
2373,0
16034,1
9279,0
24150,1
20737,1
4473,0
638,0
8143,0
14,0
18548,1
15526,1
9558,0
12655,0
6651,0
7541,0
25282,1
11140,0
7515,0
27451,1
18364,1
3629,0
1509,0
21931,1
27142,1
23026,1
13201,0
15676,1
19516,1
18667,1
2833,0
14135,0
2967,0
11888,0
16753,1
28274,1
29047,1
5970,0
28297,1
7717,0
15089,1
22722,1
5926,0
1713,0
18411,1
12980,0
17025,1
20529,1
5941,0
10880,0
24778,1
24383,1
20390,1
16328,1
26652,1
2911,0
25188,1
15495,1
3289,0
5138,0
10326,0
4673,0
7628,0
25653,1
24648,1
26240,1
18212,1
3073,0
7604,0
11448,0
21870,1
455,0
8873,0
25660,1
13889,0
8050,0
17122,1
26395,1
27881,1
18798,1
6255,0
16087,1
3184,0
25050,1
21624,1
10019,0
23951,1
8203,0
12031,0
14096,0
22360,1
21771,1
27175,1
9158,0
15102,1
5232,0
20508,1
24815,1
27251,1
6765,0
27046,1
12274,0
5880,0
5226,0
25250,1
10545,0
23392,1
9102,0
12844,0
22462,1
28516,1
27492,1
5025,0
8796,0
16867,1
14685,1
11160,0
13180,0
25054,1
8456,0
21913,1
555,0
10385,0
11327,0
1501,0
12173,0
28266,1
16830,1
413,0
794,0
28177,1
2733,0
14776,1
4438,0
23337,1
3390,0
16974,1
17549,1
22488,1
25036,1
9516,0
8543,0
2551,0
22876,1
29064,1
14956,1
17899,1
25161,1
26819,1
20895,1
5738,0
23714,1
5526,0
17546,1
5242,0
18868,1
26402,1
13405,0
26227,1
22763,1
24569,1
27482,1
8045,0
23297,1
20407,1
17316,1
25387,1
26924,1
22156,1
15892,1
24725,1
3314,0
1242,0
11896,0
156,0
16420,1
28891,1
18042,1
22048,1
21762,1
5899,0
15926,1
26184,1
15802,1
19949,1
13623,0
2004,0
8602,0
25591,1
28964,1
28193,1
4331,0
25826,1
15056,1
9200,0
478,0
1651,0
9162,0
13642,0
10822,0
28327,1
13200,0
3785,0
11611,0
10510,0
27383,1
6986,0
13491,0
27547,1
26362,1
227,0
8943,0
9813,0
12691,0
21299,1
6358,0
7341,0
6040,0
20647,1
17000,1
3928,0
26881,1
19060,1
11250,0
26810,1
15247,1
25659,1
13027,0
2241,0
2719,0
15439,1
9580,0
23096,1
25281,1
15418,1
10276,0
21563,1
17082,1
19564,1
6539,0
13143,0
18253,1
20222,1
24277,1
13091,0
1934,0
20536,1
22240,1
8625,0
23236,1
18634,1
24624,1
8794,0
22890,1
26347,1
16182,1
28212,1
1254,0
20139,1
10407,0
25626,1
13406,0
26515,1
18641,1
21609,1
3268,0
12762,0
20885,1
27892,1
17792,1
6079,0
4958,0
26299,1
12748,0
9625,0
18763,1
11857,0
7403,0
7277,0
17825,1
13096,0
9947,0
27036,1
22193,1
19802,1
1047,0
8562,0
3990,0
22677,1
875,0
16898,1
23379,1
16429,1
3706,0
6552,0
14605,0
15659,1
13052,0
224,0
14911,1
29160,1
2106,0
10475,0
20616,1
9326,0
27816,1
14271,0
6842,0
24874,1
21630,1
5093,0
16307,1
23981,1
15600,1
15278,1
27606,1
23325,1
22601,1
11830,0
2404,0
20439,1
6820,0
12152,0
23475,1
8674,0
24533,1
23913,1
14236,0
5868,0
2924,0
18484,1
18392,1
24927,1
19715,1
1403,0
3183,0
2243,0
20018,1
22889,1
11099,0
14957,1
25894,1
11677,0
17206,1
25206,1
13936,0
6199,0
22717,1
11119,0
12920,0
18272,1
9925,0
1739,0
238,0
12223,0
4709,0
15233,1
10932,0
16384,1
3140,0
26921,1
3010,0
7854,0
29075,1
22163,1
25458,1
6550,0
7294,0
146,0
25376,1
11181,0
745,0
21448,1
24616,1
9572,0
3210,0
19297,1
16760,1
24064,1
29276,1
24660,1
23953,1
6466,0
7467,0
2724,0
12973,0
6981,0
16189,1
26212,1
24322,1
21077,1
15325,1
28083,1
28089,1
15339,1
18126,1
20731,1
19184,1
1762,0
24942,1
10202,0
2432,0
26296,1
2580,0
27893,1
3831,0
14064,0
5677,0
27246,1
13501,0
9420,0
2590,0
28890,1
17883,1
7360,0
15407,1
18871,1
26068,1
23650,1
7477,0
24134,1
6580,0
3256,0
5732,0
26957,1
17346,1
16299,1
7279,0
7650,0
7060,0
24467,1
5558,0
20747,1
10771,0
28502,1
13568,0
14881,1
11822,0
20052,1
11829,0
25321,1
6050,0
10170,0
9613,0
22647,1
22975,1
27886,1
17795,1
3914,0
22223,1
9462,0
11650,0
23570,1
16411,1
9101,0
3858,0
3474,0
20362,1
25734,1
20452,1
11373,0
4506,0
19319,1
14102,0
11305,0
14434,0
22049,1
9069,0
946,0
25666,1
5793,0
28781,1
23032,1
17496,1
16560,1
1830,0
20899,1
558,0
25229,1
22452,1
15679,1
14648,1
20206,1
8288,0
28929,1
11828,0
16161,1
1311,0
4340,0
27917,1
6985,0
24358,1
17485,1
14287,0
15742,1
4595,0
8764,0
5295,0
14976,1
14749,1
5752,0
17261,1
25452,1
21640,1
20,0
24520,1
25378,1
16917,1
3839,0
16220,1
1012,0
21819,1
21699,1
9805,0
10571,0
1708,0
8759,0
26006,1
5477,0
17232,1
19159,1
28423,1
11319,0
18570,1
27236,1
25235,1
22259,1
2811,0
2038,0
8139,0
25418,1
25034,1
1420,0
6115,0
11213,0
21125,1
12209,0
17608,1
449,0
15290,1
879,0
17136,1
5949,0
19656,1
8431,0
4585,0
25317,1
9652,0
2329,0
24210,1
28776,1
16433,1
14099,0
9616,0
9659,0
4918,0
21059,1
21150,1
4115,0
7019,0
11188,0
26468,1
26566,1
7378,0
14014,0
16613,1
4956,0
9178,0
16416,1
23948,1
1224,0
10782,0
9161,0
6370,0
26837,1
664,0
22663,1
1989,0
15200,1
29109,1
26900,1
25103,1
6707,0
13556,0
28449,1
10711,0
28768,1
7276,0
8511,0
6756,0
5443,0
10287,0
703,0
4557,0
3942,0
3323,0
19130,1
25753,1
27744,1
9693,0
12826,0
18157,1
4018,0
5983,0
12162,0
8387,0
24010,1
1034,0
12061,0
7306,0
19709,1
22874,1
27862,1
18533,1
28654,1
7035,0
11295,0
4844,0
8091,0
11630,0
17936,1
20841,1
15627,1
23364,1
26164,1
2748,0
16345,1
5243,0
11796,0
26287,1
8051,0
13132,0
24837,1
28577,1
9712,0
15604,1
11952,0
26745,1
983,0
9030,0
3472,0
4944,0
7321,0
9087,0
6239,0
19921,1
2778,0
23462,1
11532,0
7838,0
4407,0
15440,1
11742,0
3223,0
6047,0
3000,0
24311,1
10093,0
6378,0
29284,1
4309,0
24588,1
21413,1
8915,0
17768,1
5354,0
24125,1
18030,1
2673,0
2082,0
7037,0
6136,0
22540,1
28446,1
18905,1
14130,0
3225,0
26665,1
16072,1
17093,1
21082,1
23365,1
19987,1
19426,1
19879,1
2178,0
8488,0
7912,0
24722,1
22658,1
11988,0
12744,0
6078,0
18138,1
11406,0
5797,0
710,0
15858,1
20903,1
13548,0
16599,1
11633,0
1123,0
24537,1
7772,0
14772,1
11202,0
24400,1
13329,0
21102,1
9938,0
18567,1
22024,1
6779,0
4011,0
27484,1
8174,0
25409,1
1104,0
11262,0
28172,1
20669,1
3640,0
68,0
17427,1
3975,0
12869,0
17168,1
22931,1
7720,0
28662,1
27405,1
14613,0
24838,1
16906,1
17929,1
8165,0
11504,0
12518,0
3113,0
4465,0
10240,0
19379,1
19683,1
13769,0
12101,0
19666,1
4166,0
28258,1
6569,0
18592,1
2408,0
902,0
2571,0
26121,1
5777,0
22932,1
29164,1
10168,0
23097,1
16255,1
16576,1
1452,0
5084,0
26297,1
21793,1
7595,0
5651,0
27902,1
17583,1
15322,1
15499,1
18743,1
305,0
6879,0
14740,1
2670,0
27432,1
11112,0
4238,0
28282,1
26550,1
24261,1
18340,1
26366,1
5501,0
22167,1
28121,1
2836,0
18088,1
27163,1
24568,1
781,0
19122,1
20642,1
16099,1
24115,1
14390,0
2917,0
17102,1
26343,1
27115,1
23232,1
18377,1
18231,1
27582,1
12700,0
20840,1
4858,0
23638,1
3985,0
2395,0
8821,0
3891,0
13549,0
9836,0
14431,0
25947,1
12141,0
5858,0
4459,0
17279,1
3255,0
15740,1
26917,1
8539,0
3348,0
26854,1
1300,0
21381,1
4644,0
22394,1
15959,1
6189,0
26863,1
14474,0
8465,0
12801,0
26251,1
4455,0
27314,1
27256,1
23013,1
12186,0
23528,1
6278,0
28700,1
9716,0
10077,0
28550,1
23506,1
12905,0
15347,1
26087,1
13038,0
20402,1
27515,1
5508,0
25278,1
5710,0
7668,0
23686,1
3702,0
24572,1
1135,0
16727,1
1121,0
17827,1
5566,0
19554,1
8334,0
18781,1
16484,1
5646,0
8094,0
2213,0
23932,1
26425,1
11050,0
3519,0
9195,0
7968,0
19144,1
22251,1
1853,0
12208,0
9889,0
21312,1
11097,0
16419,1
9153,0
23317,1
27615,1
17311,1
14231,0
18661,1
1283,0
1245,0
16056,1
5231,0
28490,1
20435,1
15961,1
28616,1
28412,1
26465,1
22898,1
9221,0
7202,0
16720,1
7653,0
13811,0
6963,0
20367,1
18657,1
15120,1
26026,1
13716,0
2468,0
11386,0
17906,1
13006,0
21168,1
2067,0
1860,0
2819,0
5917,0
10201,0
18714,1
25551,1
19212,1
8409,0
7328,0
23875,1
14400,0
19172,1
12036,0
22455,1
17494,1
12129,0
19053,1
17284,1
28149,1
10255,0
16700,1
23895,1
27926,1
1569,0
25471,1
17705,1
2520,0
20434,1
2428,0
27783,1
1195,0
20783,1
4008,0
25350,1
19141,1
24877,1
17430,1
3811,0
15716,1
17199,1
8095,0
18458,1
10950,0
11818,0
19650,1
17192,1
18192,1
17152,1
26655,1
18345,1
11667,0
4969,0
7988,0
5915,0
7446,0
31,0
2140,0
1407,0
18289,1
3976,0
18527,1
2698,0
15424,1
14805,1
22423,1
23490,1
19723,1
6764,0
2990,0
3109,0
3051,0
23047,1
16605,1
13849,0
21732,1
16051,1
5049,0
12266,0
11623,0
5474,0
11736,0
3066,0
29025,1
14250,0
754,0
17526,1
18494,1
19510,1
24604,1
17167,1
9618,0
25749,1
4389,0
20691,1
23408,1
22036,1
27247,1
28754,1
2923,0
10397,0
5574,0
22489,1
23637,1
14270,0
14676,1
6924,0
5648,0
10883,0
27617,1
9840,0
103,0
27070,1
19389,1
23445,1
26228,1
25845,1
10312,0
7254,0
24745,1
14861,1
28714,1
24415,1
10211,0
6435,0
14792,1
10356,0
14344,0
18522,1
17372,1
4445,0
2191,0
22542,1
21236,1
17218,1
10513,0
16003,1
7400,0
14852,1
5615,0
24053,1
10929,0
26456,1
3935,0
6587,0
25790,1
18221,1
19972,1
21175,1
13706,0
27202,1
21489,1
14025,0
20126,1
11810,0
7362,0
3371,0
27433,1
5886,0
679,0
1437,0
15509,1
1256,0
19383,1
24295,1
27768,1
22691,1
7727,0
7605,0
11130,0
14746,1
16170,1
25822,1
2479,0
25559,1
14230,0
16176,1
24324,1
15803,1
29301,1
28088,1
2277,0
24963,1
10737,0
9531,0
3009,0
3979,0
15761,1
8518,0
19182,1
5276,0
19397,1
24189,1
8967,0
23134,1
18776,1
22042,1
7091,0
577,0
8450,0
277,0
6080,0
15518,1
8895,0
14677,1
896,0
26686,1
19829,1
9895,0
1639,0
2983,0
23720,1
15643,1
25266,1
10544,0
2519,0
9055,0
21468,1
8453,0
4994,0
19265,1
1606,0
3439,0
